brand_code,carb_volume,fill_ounces,pc_volume,carb_pressure,carb_temp,psc_fill,psc_co2,mnf_flow_bin,carb_pressure1,fill_pressure,hyd_pressure1_bin,hyd_pressure2_bin,hyd_pressure3_bin,hyd_pressure4,filler_level,temperature,usage_cont,carb_flow_bin,density_bin,balling_bin,pressure_vacuum,ph,bowl_setpoint_bin,pressure_setpoint_bin,air_pressurer_bin,alch_rel_bin,carb_rel,balling_lvl_bin,psc_trans,filler_speed_trans,mfr_trans,oxygen_filler_trans
B,5.32,24.02,0.298,66.8,141.2,0.32,0.04,negative,120.2,45.6,zero,zero,zero,90,119.6,65.8,19.06,high,low,low,-3.8,8.54,120,46,high,low,5.36,low,-1.175378874876468,8048071.5,280500,-1.8708653554681016
B,5.36666666666667,24.1066666666667,0.269333333333333,69.2,141.6,0.600000000000001,0.100000000000001,negative,121,45.2,zero,zero,zero,98,119.8,66.4,23.02,high,low,low,-3.8,8.48,120,46,high,low,5.34,low,-1.045013089094934,8032031.5,266887.68,-2.3229249923991047
B,5.37333333333333,24.04,0.288,67,139.4,0.239999999999998,0.0600000000000005,negative,124.2,46.4,zero,zero,zero,94,121.2,66,21.26,high,low,low,-3.8,8.42,120,46,high,low,5.36,low,-1.2151433251860566,8024017.5,266887.68,-2.2759300725733387
B,5.44666666666667,23.9533333333333,0.298,65.4,136.6,0.299999999999997,0.0600000000000005,negative,118.2,46,zero,zero,zero,90,120,65.8,18.36,high,low,low,-4,8.54,120,46,high,low,5.38,low,-1.4559411796505821,8032031.5,274243.68,-2.299018741836315
B,5.36666666666667,23.9333333333333,0.293333333333333,66,137.8,0.36,0.0600000000000005,negative,117.8,45.4,zero,zero,zero,90,120,66.2,19.2,high,low,low,-4,8.52,120,46,high,low,5.38,low,-1.5439298299603448,8032031.5,270112,-1.953326875586271
B,5.36666666666667,24.0133333333333,0.255333333333333,68.2,140.6,0.0599999999999987,0.0600000000000005,negative,118.8,45.4,zero,zero,zero,92,119.8,65.6,17.24,high,low,low,-4,8.56,120,46,high,low,5.36,low,-1.262436443416569,8024017.5,271731.42000000004,-2.1146001881855723
B,5.32,23.9,0.282666666666667,71.6,145.8,0.32,0.0600000000000005,negative,116.8,46.4,zero,zero,zero,94,120.2,65.4,19.76,high,low,low,-4.2,8.56,120,46,high,low,5.36,low,-1.4203449301524225,8064127.5,266157.58,-2.628559390220687
B,5.43333333333333,24.16,0.253333333333333,68.8,137.8,0.419999999999998,0.2,negative,118.2,45.2,zero,zero,zero,102,120.6,65.6,20.44,high,low,low,-4.2,8.58,120,46,high,low,5.36,low,-1.4,8048071.5,265282.77999999997,-2.210998445675431
B,5.32666666666667,24.12,0.158666666666667,69.2,142.4,0.259999999999998,0.0199999999999996,negative,114,45.8,zero,zero,zero,88,118.4,66,23.24,high,low,low,-4.2,8.52,120,46,high,low,5.38,low,-1.3803226646068132,8040049.5,271584,-2.520327901793584
B,5.33333333333333,23.98,0.32,68.4,142.4,0.0599999999999987,0.0199999999999996,negative,117.4,46.2,zero,zero,zero,92,119.6,65.8,16.78,high,low,low,-4.2,8.48,120,46,high,low,5.34,low,-1.1705423458668913,8048071.5,274688.22000000003,-1.8452132775990333
B,5.31333333333333,24.0133333333333,0.284666666666667,70.2,144.4,0.159999999999997,0.0599999999999996,negative,115.6,46.2,zero,zero,zero,94,119.4,65.8,23.9,high,low,low,-4.2,8.58,120,46,high,low,5.36,low,-1.2678797912910749,8040049.5,273503.58,-1.8452132775990333
B,5.33333333333333,23.9066666666667,0.294666666666667,67,139.8,0.140000000000001,0.0600000000000005,negative,116.2,46.4,zero,zero,zero,90,119.2,66,17.68,high,low,low,-4.2,8.58,120,46,high,low,5.36,low,-1.2733639150166018,8048071.5,295526.22,-1.8326938891528417
B,5.30666666666667,24.0266666666667,0.282666666666667,70.4,144.6,0.260000000000002,0.08,negative,116,46.4,zero,zero,zero,94,118.6,65.2,24.22,high,low,low,-4,8.56,120,46,high,low,5.34,low,-1.262436443416569,8040049.5,264700.38,-1.8452132775990333
B,5.3,23.98,0.218666666666667,71.8,147.4,0.16,0.04,negative,118.4,46.4,zero,zero,zero,94,121,65.6,18.4,high,low,low,-4,8.64,120,46,high,low,5.34,low,-1.5267136173520308,8048071.5,265720,-1.808233020669064
B,5.26,23.9333333333333,0.464666666666667,62.4,135,0.259999999999998,0.08,negative,117.2,45.6,zero,zero,zero,94,119.4,65.4,21.62,high,low,low,-3.8,8.58,120,46,high,low,5.32,low,-1.2516685226452116,8032031.5,265720,-1.739032985749432
B,5.31333333333333,23.94,0.322,70.4,145.2,0.140000000000001,0.0200000000000005,negative,120.8,45,zero,zero,zero,94,120.8,65.6,22.34,high,low,low,-3.6,8.58,120,46,high,low,5.32,low,-1.262436443416569,8040049.5,267911.5,-1.5002915937722725
B,5.28666666666667,23.94,0.354666666666667,71.8,147.6,0.140000000000001,0.0199999999999996,negative,120.8,46,zero,zero,zero,92,120.4,65.6,23.8,high,low,low,-3.6,8.6,120,46,high,low,5.34,low,-1.2678797912910749,8048071.5,270700.31999999995,-1.560667619478632
B,5.31333333333333,24.0733333333333,0.225333333333333,66.2,140.2,0.439999999999998,0.0200000000000005,negative,123.2,45,zero,zero,zero,92,120.2,65.4,18.84,high,low,low,-3.6,8.6,120,46,high,low,5.34,low,-1.4,8048071.5,266887.68,-1.2930254194046498
B,5.34666666666667,23.9866666666667,0.242,58.6,129,0.139999999999997,0.0200000000000005,negative,122.6,45,zero,zero,zero,88,119.6,65.6,19.9,high,low,low,-3.6,8.52,120,46,high,low,5.34,low,-1.3612512230931475,8032031.5,264845.92,-1.4130879789931503
B,5.33333333333333,23.98,0.278666666666667,62.8,134.2,0.0399999999999991,0.08,negative,120.2,46.8,zero,zero,zero,94,120.4,65.2,24.1,high,low,low,-3.6,8.58,120,46,high,low,5.34,low,-1.7316718427000253,8032031.5,265865.82,-2.0624206112940184
B,5.33333333333333,24.02,0.231333333333333,63.6,136,0.0999999999999979,0.0199999999999996,negative,119.4,46.8,zero,zero,zero,92,121.2,65.4,23.02,high,low,low,-3.6,8.6,120,46,high,low,5.36,low,-1.4633436854000506,8040049.5,265282.77999999997,-2.299018741836315
B,5.32,23.9533333333333,0.327333333333333,63.6,136.4,0.140000000000001,0.04,negative,120.6,46.2,zero,zero,zero,96,120.8,65.2,17.42,high,low,low,-3.6,8.54,120,46,high,low,5.34,low,-1.1145622551528538,8048071.5,270406.07999999996,-1.9389551378845242
B,5.34,24,0.262666666666667,62.4,134.8,0.0999999999999979,0.04,negative,122,45.6,zero,zero,zero,92,121,65.2,16.74,high,low,low,-3.8,8.58,120,46,high,low,5.34,low,-1.6901613323034066,8040049.5,265282.77999999997,-2.096787724877965
B,5.22666666666667,23.6533333333333,0.118,64.2,139.6,0.32,0.0200000000000005,negative,118.2,46.8,zero,zero,zero,100,121.2,65.4,17.66,high,low,low,-3.8,8.58,120,46,high,low,5.36,low,-1.4414303982492425,8040049.5,268644,-1.8452132775990333
B,5.25333333333333,23.9533333333333,0.273333333333333,69.8,146.8,0.199999999999999,0.08,negative,128.2,48.6,zero,zero,zero,134,121.4,70.8,15.6,low,low,low,-4.4,8.78,120,46,high,low,5.38,low,-1.6205266807797944,510049.5,17935.68,-1.7844997967695397
B,5.32666666666667,24.0466666666667,0.252666666666667,68.6,142.6,0.0799999999999983,0.0199999999999996,negative,126,46.4,zero,zero,zero,100,120.6,65.6,20.4,high,low,low,-4.6,8.84,120,46,high,low,5.34,low,-1.0966728167491029,8048071.5,276024,-1.9389551378845242
B,5.35333333333333,24,0.296666666666667,68.4,142,0.0999999999999979,0.0200000000000005,negative,116.8,46.2,zero,zero,zero,94,120.4,65.6,20.92,high,low,low,-4.6,8.28,120,46,high,low,5.36,low,-1.5267136173520308,8048071.5,272026.38,-2.096787724877965
B,5.31333333333333,24.08,0.34,69.2,144.4,0.299999999999997,0.0599999999999996,negative,119,45.8,zero,zero,zero,92,119,65.4,19.6,high,low,low,-4.6,8.3,120,46,high,low,5.32,low,-1.4633436854000506,8040049.5,271141.98,-1.9981504301603559
B,5.34,23.94,0.35,65.6,138,0.279999999999998,0.0600000000000005,negative,119.6,46,zero,zero,zero,94,119,66,18.8,high,low,low,-4.8,8.32,120,46,high,low,5.34,low,-1.2900704260280462,8040049.5,267472.48,-2.0624206112940184
B,5.30666666666667,23.9066666666667,0.299333333333333,68.2,142.6,0.0600000000000023,0.0200000000000005,negative,123.4,46.4,zero,zero,zero,92,120.2,66,16.42,high,low,low,-4.8,8.32,120,46,high,low,5.34,low,-1.406704121032347,8040049.5,270112,-2.210998445675431
B,5.26,23.92,0.309333333333333,65,139.2,0.0400000000000027,0.0999999999999996,negative,113,46.8,zero,zero,zero,98,116,65.4,16.04,high,low,low,-4.8,8.5,120,46,high,low,5.26,low,-1.434314575050762,8048071.5,279302.88,-2.096787724877965
B,5.36666666666667,24.0733333333333,0.242666666666667,69.6,143.2,0.0199999999999996,0.0199999999999996,negative,116,46.4,zero,zero,zero,94,119.6,65.2,20.26,high,low,low,-4.8,8.48,120,46,high,low,5.26,low,-1.4633436854000506,8048071.5,269230.72,-2.6694708441470647
B,5.36,24.1,0.243333333333333,65.4,140.4,0.100000000000001,0.18,negative,118.6,45.8,zero,zero,zero,98,120,65.4,22.52,high,low,low,-4.8,8.46,120,46,low,low,5.28,low,-1.7316718427000253,8048071.5,251198.21999999997,-2.096787724877965
B,5.14,23.8733333333333,0.192,62.4,142.2,0.260000000000002,0.08,negative,124.4,46.6,zero,zero,zero,92,120,66.4,20.4,high,low,low,-4.8,8.44,120,46,low,low,5.32,low,-1.6,8056097.5,269230.72,-1.8708653554681016
B,5.32666666666667,23.92,0.399333333333333,66.4,139.8,0.120000000000001,0.0600000000000005,negative,115.2,45.6,zero,zero,zero,88,119.8,66.6,23.8,high,low,low,-4.6,8.42,120,46,low,low,5.32,low,-1.8211145618000166,7992001.5,265574.22,-2.190638608279346
B,5.24,23.9733333333333,0.365333333333333,63,140,0.0999999999999979,0.22,negative,114,46.2,zero,zero,zero,94,121,66,23.62,high,low,low,-4.6,8.42,120,46,low,low,5.28,low,-1.393369964475876,8056097.5,268790.62000000005,-2.096787724877965
B,5.24666666666667,24.02,0.298666666666667,65.8,141.6,0.32,0.2,negative,120.4,46.4,zero,zero,zero,100,120.6,65.4,16.74,high,low,low,-4.4,8.36,120,46,low,low,5.32,low,-1.470849737787082,8056097.5,262812,-1.2107085837240046
C,5.30666666666667,24.1066666666667,0.214666666666667,69.6,144.6,0.259999999999998,0.0200000000000005,negative,117.2,46.2,zero,zero,zero,104,120.8,69.2,19.16,high,low,low,-4.2,8.34,120,46,low,low,5.34,low,-1.367544467966324,8120449.5,268350.88,-2.1146001881855723
C,5.3,23.9733333333333,0.302666666666667,69.6,145.2,0.0199999999999996,0.04,negative,116.2,46.4,zero,zero,zero,102,120.2,69.2,19.02,high,low,low,-4.2,8.22,120,46,low,low,5.34,low,-1.6,8056097.5,268350.88,-2.132863680240015
C,5.3,24.0933333333333,0.292,67.8,141.6,0.3,0.04,negative,119.6,45.6,zero,zero,zero,100,120,67.8,17.66,high,low,low,-4.2,8.16,120,46,low,low,5.32,low,-1.434314575050762,8048071.5,272469.12000000005,-2.132863680240015
C,5.32,24.08,0.298666666666667,63.6,136.4,0.16,0,negative,117.8,46.4,zero,zero,zero,96,119.8,67.6,22.58,high,low,low,-4.2,8.14,120,46,low,low,5.18,low,-1.393369964475876,8048071.5,268937.27999999997,-2.373472195596232
C,5.32666666666667,23.9933333333333,0.324666666666667,67.6,141.4,0.140000000000001,0.140000000000001,negative,122.4,46.4,zero,zero,zero,104,119.8,67.4,23.5,high,low,low,-4.2,8.12,120,46,low,low,5.34,low,-1.4559411796505821,8064127.5,267033.81999999995,-2.1146001881855723
C,5.31333333333333,23.8933333333333,0.286666666666667,63.2,136.2,0.399999999999999,0.04,negative,115.8,45.6,zero,zero,zero,112,119.4,71.2,18.74,high,low,low,-4.2,8.08,120,46,low,low,5.32,low,-1.406704121032347,8056097.5,256041.18000000002,-1.884013445251828
C,5.30666666666667,23.9466666666667,0.283333333333333,68.2,142.4,0.239999999999998,0.08,negative,116.6,46,zero,zero,zero,112,119.8,70.4,19.24,high,low,low,-4.2,8.08,120,46,low,low,5.34,low,-1.561821953995867,8064127.5,267033.81999999995,-2.132863680240015
C,5.24666666666667,23.9533333333333,0.312666666666667,63.2,137.4,0.0999999999999979,0.0199999999999996,negative,116.6,46.2,zero,zero,zero,94,119.4,68.6,20.46,high,low,low,-4.4,8.14,120,46,low,low,5.24,low,-1.8450806661517032,8048071.5,270112,-2.4881135684904194
C,5.3,23.98,0.301333333333333,63.8,138,0.16,0.0600000000000005,negative,117.4,46,zero,zero,zero,94,119.8,67,19.34,high,low,low,-4.4,8.1,120,46,low,low,5.28,low,-1.677509690068058,8048071.5,266303.51999999996,-2.299018741836315
C,5.30666666666667,24.0266666666667,0.291333333333333,66,140.4,0.239999999999998,0.08,negative,117.4,45.8,zero,zero,zero,92,122.2,67.2,18.56,high,low,low,-4.4,8.5,120,46,low,low,5.26,low,-1.6422291236000337,8056097.5,270406.07999999996,-2.299018741836315
C,5.31333333333333,24.0266666666667,0.300666666666667,63.4,137,0.299999999999997,0.08,negative,115,46.2,zero,zero,zero,128,118.4,68,16.44,high,low,low,-4.6,8.58,120,46,low,low,5.34,low,-1.6535898384862247,6034337.5,182045.28,-2.299018741836315
C,5.31333333333333,23.92,0.27,64.6,138.4,0.259999999999998,0.08,negative,117,45.6,zero,zero,zero,96,120,67.8,17.28,high,low,low,-4.6,8.56,120,46,low,low,5.3,low,-1.6205266807797944,8056097.5,274540,-2.1146001881855723
C,5.32,23.8866666666667,0.292,67.8,142.4,0.0800000000000018,0.0999999999999996,negative,110.6,46,zero,zero,zero,116,120.2,67.8,23.74,high,low,low,-4.6,8.56,120,46,low,low,5.38,low,-1.307179676972449,8064127.5,267180,-2.520327901793584
C,5.16666666666667,24.0666666666667,0.263333333333333,67.8,142.4,0.3,0.0599999999999996,negative,115,46.4,zero,zero,zero,96,119.6,65.2,13.84,high,low,low,-4.6,8.56,120,46,low,low,5.22,low,-1.3014300321370809,8056097.5,258767.68,-1.4206713703678968
C,5.33333333333333,24.1333333333333,0.250666666666667,62,134.4,0.399999999999999,0.08,negative,116.2,45.6,zero,zero,zero,80,120,66.6,22.66,high,low,low,-4.8,8.54,120,46,low,low,5.28,low,-1.3488471761560117,8096287.5,272026.38,-1.982911831727418
B,5.32666666666667,24,0.266666666666667,62.4,134.4,0.36,0.0199999999999996,negative,116.4,46.2,zero,zero,zero,76,111.2,66.6,19.98,high,low,low,-4.8,8.56,120,46,low,low,5.28,low,-1.367544467966324,8056097.5,281249.5,-2.6694708441470647
D,5.54,23.9866666666667,0.268,67.8,136.8,0.159999999999997,0,negative,115.6,46.2,zero,zero,zero,82,119.6,65.6,16.72,high,high,high,-4.8,8.64,120,46,low,high,5.54,high,-1.5527864045000421,8080199.5,269377.5,-2.096787724877965
D,5.52666666666667,24.08,0.27,68.2,135.8,0.5,0.119999999999999,negative,117.8,45.6,zero,zero,zero,78,120.6,66.2,17.58,high,high,high,-4.8,8.6,120,46,low,high,5.5,high,-1.1100561815485204,8048071.5,263537.5,-2.2759300725733387
D,5.46666666666667,23.9933333333333,0.229333333333333,71.4,143,0.119999999999997,0.0200000000000005,negative,114.8,46,zero,zero,zero,74,119.4,66.2,17.1,high,high,high,-4.8,8.6,120,46,low,high,5.5,high,-1.4633436854000506,8048071.5,269230.72,-2.1146001881855723
D,5.45333333333333,23.98,0.256666666666667,70.8,143.4,0.36,0.0600000000000005,negative,116.4,45.8,zero,zero,zero,80,121.8,67.8,19.04,high,high,high,-4.6,8.4,120,46,low,high,5.5,high,-1.518336216848308,7620607.5,255326.08000000002,-2.0624206112940184
D,5.45333333333333,24.0066666666667,0.239333333333333,73.2,145,0.199999999999999,0.04,negative,113.2,46.4,zero,zero,zero,78,122.2,67,21.34,high,high,high,-4.4,8.38,120,46,low,high,5.52,high,-1.1851380485014653,7952071.5,257330.87999999998,-2.299018741836315
D,5.4133333333333304,23.9866666666667,0.262666666666667,69.4,141.4,0.0199999999999996,0.0600000000000005,negative,116.6,46,zero,zero,zero,80,120.2,65.6,22.22,high,high,high,-4.2,8.36,120,46,low,high,5.5,high,-1.4559411796505821,7992001.5,268057.92000000004,-2.2759300725733387
D,5.43333333333333,23.94,0.256666666666667,68.2,139.8,0.16,0.04,negative,119.2,46.4,zero,zero,zero,78,119.6,66,20.56,high,high,high,-4.2,8.36,120,46,low,high,5.5,high,-1.3488471761560117,8008001.5,267180,-2.520327901793584
B,5.30666666666667,23.92,0.320666666666667,64,137.4,0.100000000000001,0.0200000000000005,negative,113.4,46.4,zero,zero,zero,100,122.6,66,17.9,high,low,low,-4,8.4,120,46,low,low,5.36,low,-1.8450806661517032,7999999.5,261797.98,-1.953326875586271
B,5.30666666666667,23.9933333333333,0.240666666666667,64.6,138,0.5,0.100000000000001,negative,116.6,46.4,zero,zero,zero,96,120,66.4,19.8,high,low,low,-4.2,8.4,120,46,low,low,5.32,low,-1.1900617307473365,7984007.5,267472.48,-1.6451138554910978
B,5.3,24.06,0.265333333333333,68.4,142.6,0.140000000000001,0.04,negative,116.8,46.6,zero,zero,zero,94,120,66.4,21.24,high,low,low,-4.2,8.4,120,46,low,low,5.32,low,-1.3803226646068132,7992001.5,267326.22000000003,-1.560667619478632
B,5.29333333333333,23.96,0.302,64.8,138.2,0.16,0.0199999999999996,negative,115.2,46,zero,zero,zero,94,120,65.6,20.24,high,low,low,-4.2,8.42,120,46,low,low,5.36,low,-1.406704121032347,8016007.5,270259.02,-1.560667619478632
B,5.37333333333333,24.0333333333333,0.236,64.8,136.2,0.120000000000001,0.0600000000000005,negative,119,45.8,zero,zero,zero,96,119.2,65.2,23.72,high,low,low,-4.2,8.4,120,46,low,low,5.34,low,-1.262436443416569,7992001.5,266303.51999999996,-2.096787724877965
B,5.34,23.8533333333333,0.337333333333333,65.4,139.2,0.0399999999999991,0.0600000000000005,negative,111.2,46.4,zero,zero,zero,94,121,65.2,16.74,high,low,low,-4.4,8.4,120,46,low,low,5.34,low,-1.278889744907202,7984007.5,263682.72000000003,-1.953326875586271
B,5.32666666666667,23.92,0.266666666666667,65.2,139,0.199999999999999,0.04,negative,116.4,45.8,zero,zero,zero,96,120,65.6,19.84,high,low,low,-4.4,8.4,120,46,low,low,5.3,low,-1.4633436854000506,7992001.5,267033.81999999995,-2.096787724877965
B,5.28666666666667,23.9866666666667,0.244,67.8,142.8,0.119999999999997,0.0199999999999996,negative,120.8,46.4,zero,zero,zero,94,120.6,65.8,16.64,high,low,low,-4.4,8.4,120,46,low,low,5.3,low,-1.7809109769979337,7976017.5,265574.22,-2.2759300725733387
B,5.34,23.92,0.288666666666667,66,139,0.140000000000001,0.04,negative,117,46.4,zero,zero,zero,96,119.4,66,16.68,high,low,low,-4.6,8.4,120,46,low,low,5.34,low,-1.4414303982492425,7968031.5,268350.88,-2.2759300725733387
B,5.36666666666667,24.04,0.269333333333333,64.4,137,0.199999999999999,0.0600000000000005,negative,114.8,46.8,zero,zero,zero,96,116.6,66,15.22,high,low,low,-4.6,8.44,120,46,low,low,5.34,low,-1.434314575050762,6006577.5,196438.61999999997,-2.347716995362465
B,5.30666666666667,23.76,0.338,67.8,141.6,0.16,0.04,negative,115.6,46.4,zero,zero,zero,98,120.4,65.2,23.78,high,low,low,-4.6,8.4,120,46,low,low,5.34,low,-1.132820664452848,7984007.5,258048.77999999997,-1.808233020669064
B,5.38,24.1066666666667,0.226,70,142.6,0.199999999999999,0.04,negative,115.4,46.4,zero,zero,zero,106,120.2,65.8,16.76,high,high,high,-4.8,8.22,120,46,low,mid,5.5,high,-1.318824545362944,7992001.5,264700.38,-1.5429837440983076
A,5.42,24.0133333333333,0.253333333333333,62.8,132.6,0.46,0.0600000000000005,negative,117.8,45.8,zero,zero,zero,102,120,65.4,19.16,high,high,high,-4.8,8.24,120,46,low,mid,5.42,high,-1.0576624808488204,8008001.5,266157.58,-1.5429837440983076
A,5.36666666666667,24.0066666666667,0.246,71.2,144.8,0.0599999999999987,0.0199999999999996,negative,114.2,46.2,zero,zero,zero,100,119.6,65.4,23.36,high,high,high,-4.6,8.2,120,46,low,mid,5.42,high,-1.7633568086760154,7984007.5,268350.88,-1.6256073885202433
B,5.21333333333333,23.88,0.319333333333333,66,143.8,0.140000000000001,0.22,negative,115.4,46.2,zero,zero,zero,96,119.8,66,16.26,high,low,low,-4.6,8.3,120,46,low,low,5.36,low,-1.6101282262076415,8024017.5,258048.77999999997,-1.1750103653098765
B,5.32,23.98,0.317333333333333,71.4,146.2,0.18,0.04,negative,117.2,46,zero,zero,zero,92,119.2,66,17.3,high,low,low,-4.4,8.32,120,46,low,low,5.4,low,-1.3868116113297644,7984007.5,269230.72,-1.1808679573298837
B,5.19333333333333,23.8733333333333,0.344666666666667,67.4,147.6,0.38,0.14,negative,115.4,46,zero,zero,zero,100,119,66.6,20.46,high,low,low,-4.4,8.32,120,46,low,low,5.4,low,-1.3488471761560117,7999999.5,276172.62000000005,-1.2478050401595475
B,5.28666666666667,24.0533333333333,0.272,67.2,141.2,0.400000000000002,0.08,negative,112.4,46,zero,zero,zero,96,120.4,65,23.28,high,low,low,-4.2,8.28,120,46,low,low,5.36,low,-1.2305846375331462,8008001.5,268057.92000000004,-1.6256073885202433
D,5.55,23.8133333333333,0.193333333333333,73.2,142,0.36,0.0199999999999996,negative,117,46.4,zero,zero,zero,74,112,67.6,22.04,high,high,high,-4,8.4,120,46,low,high,5.56,high,-1.717157287525381,8008001.5,290931.42,-2.299018741836315
D,5.49333333333333,23.8733333333333,0.262,70.4,141,0.0800000000000018,0.0199999999999996,negative,115.8,46.4,zero,zero,zero,76,121.2,67.4,21.66,high,high,high,-4,8.3,120,46,low,high,5.64,high,-1.3306719787727395,7992001.5,266595.52,-2.520327901793584
D,5.5,23.82,0.276,70.4,141,0,0.08,negative,114,46.4,zero,zero,zero,78,116.8,66,23.3,high,high,high,-3.8,8.34,120,46,low,high,5.66,high,-1.406704121032347,8048071.5,287736.48000000004,-2.628559390220687
D,5.50666666666667,23.94,0.280666666666667,69.8,139.2,0.199999999999999,0.0999999999999996,negative,120,46.6,zero,zero,zero,76,119.2,65.8,23.58,high,high,high,-3.8,8.36,120,46,low,high,5.64,high,-1.2957273255336397,7984007.5,260930.37999999998,-1.982911831727418
D,5.48,24.06,0.250666666666667,73.8,145.2,0.140000000000001,0.04,negative,120,46.4,zero,zero,zero,82,120.6,65.6,19.48,high,high,high,-3.8,8.32,120,46,low,high,5.62,high,-1.7633568086760154,7992001.5,265574.22,-2.2759300725733387
D,5.37333333333333,23.8266666666667,0.292666666666667,67,140.2,0.199999999999999,0.0600000000000005,negative,115.6,45.8,zero,zero,zero,80,119.6,66.2,17.9,high,high,high,-4.2,8.54,120,46,low,high,5.7,high,-1.3612512230931475,8032031.5,269377.5,-1.49199835286105
B,5.42666666666667,24.2,0.238666666666667,68.4,139.6,0.16,0.04,negative,118.8,46,zero,zero,zero,102,120.8,65.4,17.46,high,high,high,-4.2,8.68,120,46,low,mid,5.36,high,-1.2957273255336397,8040049.5,261942.71999999997,-2.4881135684904194
